"MMSI","ais_imo","ais_shipname","ais_callsign","vessel_flag_best","vessel_class_best","geartype_best","trip_start","start_port_iso3","start_port_label","trip_start_confidence","trip_duration_days","num_encounters","num_loitering","num_fishing","npg_2026_phase_1","npg_2026_phase_2","vv_url","skylight_IMO","skylight_Vessel.Name","skylight_Flag","skylight_Vessel.Type","skylight_Category","skylight_Gear.Types","skylight_Length..m.","skylight_Skylight.Link","skylight_dark_rendezvous..Phase.1.","skylight_fishing_activity_history..Phase.1.","skylight_standard_rendezvous..Phase.1.","skylight_viirs..Phase.1.","skylight_Total..Phase.1.","skylight_dark_rendezvous..Phase.2.","skylight_fishing_activity_history..Phase.2.","skylight_standard_rendezvous..Phase.2.","skylight_viirs..Phase.2.","skylight_Total..Phase.2.","skylight_Grand.Total","skylight_Area.Presence","skylight_New.Vessel.since.2025..based.on.MMSI.","IHS_GrossTonnage","IHS_LengthOverallLOA.Meters.","IHS_YearOfBuild","IHS_ExName","IHS_PortofRegistry","CountryOfControlName","IHS_GroupBeneficialOwner","IHS_RegisteredOwner","IHS_RegisteredOwnerCountryOfRegistration","IHS_Operator","IHS_ShipManager","IHS_TechnicalManager","Non.Compliance.History..yes...sister.ship.","Type.of.Non.Compliance","Vessel.Non.Compliance.Description","SisterShip.s.Type.of.Non.Compliance","Sister.Ship.Non.Compliance.Description","SisterShipWithNonComplianceConcerns","Sources","phase1_2025","phase2_2025"
"412549133",NA,"LURONGYUANYU301","BZZU4","CHN","fishing","fishing",2026-03-27 05:11:00,"CHN","SHIDAO",4,34.75,0,6,9,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/71e26b0f7-7c79-c2ba-7708-9f7ce6358652?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,"","SHIDAO, SHANDONG","CHINA","SHANDONG SHAWODAO OCEAN","RONGCHENG CITY RONGYUAN FISH","CHINA","RONGCHENG CITY RONGYUAN FISH","RONGCHENG CITY RONGYUAN FISH"," ","Sister Ship","","","Multiple","LU RONG YUAN YU 668 IUU fishing in the Argentine EEZ and evaded arrest. LU RONG YUAN YU 668/977/978 disembarked dead crew members. LU RONG YUAN YU 978 transshiped without authorization in Uruguay EEZ. Forced labor indicators on the LU RONG YUAN YU 559. 6 fishing vessels in the Rongcheng Rongyuan fleet were accused of switching fishing gear types to an unauthorised type whilst operating within IOTC convention area in 2019. The vessels were recalled to China for inspection by China MOA. ","","https://web.archive.org/web/20210601160526/HTTPS://WWW.GREENPEACE.ORG/STATIC/PLANET4-SOUTHEASTASIA-STATELESS/2021/05/EF65BFE1-GREENPEACE-2021-FORCED-LABOUR-AT-SEA-DIGITAL_FINAL.PDF
https://b2p.theoutlawocean.com/vessels/lu-rong-yuan-yu-678
https://www.infobae.com/america/medio-ambiente/2022/10/04/como-afecta-la-pesca-ilegal-china-en-uruguay-depredacion-del-mar-y-ausencia-de-controles/ 
",TRUE,FALSE
"412549134",NA,"LURONGYUANYU302","BZZU5","CHN","fishing","fishing",2026-04-13 20:22:17,"CHN","SHIDAO",4,17.13,0,2,4,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/118dfaede-e384-d872-5857-082339a5fdf8?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,"","SHIDAO, SHANDONG","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY"," ","","","","","","","",TRUE,FALSE
"412549134",NA,"LURONGYUANYU302","BBZU5","CHN","fishing","fishing",2026-03-27 05:01:45,"CHN","SHIDAO",4,34.75,0,0,4,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3af16b887-7691-579a-1ff0-6de31816c9cb?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,"","SHIDAO, SHANDONG","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY"," ","","","","","","","",TRUE,FALSE
"412549135",NA,"LU RONG YUAN YU 303","BZZU6","CHN","fishing","fishing",2026-03-27 05:10:02,"CHN","SHIDAO",4,34.75,0,10,30,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/733973421-17ee-8d5c-92b4-036314d53725?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,"","SHIDAO, SHANDONG","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY"," ","Sister Ship","","","Transmission","The Lu Rong Yuan Yu 696 diabled its AIS twice for 180 hours (7.5 days) in March-April 2020 and for 304 hours (12.67 days) April 2020 in the South Atlantic.","","https://b2p.theoutlawocean.com/vessels/lu-rong-yuan-yu-696",TRUE,FALSE
"412549136",NA,"LURONGYUANYU305","BZZU7","CHN","fishing","fishing",2026-03-27 05:07:34,"CHN","SHIDAO",4,34.75,0,3,9,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e078fb4ba-ad2d-8882-597b-c4a994f06e20?&start=2026-03-01&end=2026-04-30"")",9895393,"LURONGYUANYU305","China","FISHING","fishing","SQUID_JIGGER",61,"https://app.skylight.earth/vesseldetails/412549136?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,1,0,0,1,0,0,0,0,0,1,"Inside Phase 1 only","No",899,53.98,2019,"","SHIDAO, SHANDONG","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY"," ","","","","","","","",TRUE,FALSE
"412549137",NA,"LURONGYUANYU306","BZZU8","CHN","fishing","fishing",2026-03-27 05:08:52,"CHN","SHIDAO",4,34.75,0,5,8,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8a91a894c-c97e-d8b2-6845-fd34e48dc13f?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,"","SHIDAO, SHANDONG","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY"," ","Sister Ship","","","Transmission","The Lu Rong Yuan Yu 696 diabled its AIS twice for 180 hours (7.5 days) in March-April 2020 and for 304 hours (12.67 days) April 2020 in the South Atlantic.","","https://b2p.theoutlawocean.com/vessels/lu-rong-yuan-yu-696",TRUE,FALSE
"412549138",NA,"LURONGYUANYU313","BZZU9","CHN","fishing","fishing",2026-03-27 05:00:11,"CHN","SHIDAO",4,34.75,0,6,25,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/78c85d12e-e26c-d7c5-da14-04e3582b0804?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,"","SHIDAO, SHANDONG","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY","CHINA","SHANDONG HIGHRICH FISHERY","SHANDONG HIGHRICH FISHERY"," ","Sister Ship","","","Transmission","The Lu Rong Yuan Yu 696 diabled its AIS twice for 180 hours (7.5 days) in March-April 2020 and for 304 hours (12.67 days) April 2020 in the South Atlantic.","","https://b2p.theoutlawocean.com/vessels/lu-rong-yuan-yu-696",TRUE,FALSE
"412549216","9900758","FU YUAN YU8292","BZU6X","CHN","fishing","fishing",2026-03-30 11:14:10,"KOR","BUSAN",4,31.5,0,17,30,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/65e26ce2b-b7cd-d55e-138e-311b1ef1f887?&start=2026-03-01&end=2026-04-30"")",9900758,"FU YUAN YU8292","China","FISHING","fishing","SQUID_JIGGER",66,"https://app.skylight.earth/vesseldetails/412549216?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",1,0,0,0,1,0,0,0,0,0,1,"Inside Phase 1 only","No",1099,57.86,2019,"LU RONG YUAN YU 891","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549217","9900760","FU YUAN YU 8293","BZU7X","CHN","fishing","fishing",2026-03-30 11:12:51,"KOR","BUSAN",4,31.5,0,17,27,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7c987bd3f-f44c-7b2c-c31b-f049dc208671?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099,57.86,2019,"LU RONG YUAN YU 892","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549267",NA,"XIN HAI 1258","BZW7S","CHN","fishing","fishing",2026-04-11 07:44:20,"CHN","CHN-2307",4,19.67,0,8,2,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/782089adb-bba2-42c3-8377-b2a4794aa3df?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501,54.06,2022,"","ZHOUSHAN, ZHEJIANG","HONG KONG, CHINA"," ","ZHOUSHAN XINHAI FISHERY CO LTD","CHINA","ZHOUSHAN XINHAI FISHERY CO LTD","ZHOUSHAN XINHAI FISHERY CO LTD"," ","Sister Ship","","","Human Rights / Forced Labor","Indonesian crew on the XIN HAI 1225 had complaints of several ILO forced labor indicators including: abuse of vulnerability, intimidation and threats, deception, restriction of movement, and withholding of wages/debt bondage ","","https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf",TRUE,FALSE
"412549363",NA,"FUYUANYU8635","BZ1VR","CHN","fishing","fishing",2026-04-11 08:45:18,"CHN","CHN-2307",4,19.63,0,11,16,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3dfc692ac-c232-93b7-79b7-63b69a1e49a2?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Both","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","","https://home.treasury.gov/news/press-releases/jy1154",TRUE,FALSE
"412549364",NA,"FUYUANYU8636","BZ2VR","CHN","fishing","fishing",2026-04-11 08:41:00,"CHN","CHN-2307",4,19.63,0,9,13,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7fe99c124-4fed-a373-a07a-3f85726e4bb7?&start=2026-03-01&end=2026-04-30"")",8636,"FUYUANYU8636","China","FISHING","fishing","SQUID_JIGGER",57,"https://app.skylight.earth/vesseldetails/412549364?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,1,0,0,1,0,0,0,0,0,1,"Inside Phase 1 only","No",1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Both","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","","https://home.treasury.gov/news/press-releases/jy1154",TRUE,FALSE
"412549366","9933731","FUYUANYU  8638","BZW6V","CHN","fishing","fishing",2026-04-15 06:39:19,"CHN","NINGBO",4,15.71,0,8,6,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Both","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","[FU YUAN YU 8698, FU YUAN YU 558, FU YUAN YU 8641, FU YUAN YU 8645, FU YUAN YU 559, FU YUAN YU 8644, FU YUAN YU 005, FU YUAN YU 8647, FU YUAN YU 8653, FU YUAN YU 7866, MIN FUZHOU YU F009, FU YUAN YU YUN 991, FU YUAN YU 557, FU YUAN YU 7888, FU YUAN YU 8638, FU YUAN YU YUN 993, FU YUAN YU 8639, FU YUAN YU 8648, FU YUAN YU 7902, FU YUAN YU 7865, FU YUAN YU 8654, FU YUAN YU 8646, FU YUAN YU 8695, FU YUAN YU F91, FU YUAN YU 8652, FU YUAN YU 7889, FU YUAN YU 8651, FU YUAN YU 8650, FU YUAN YU 8661, HUALCOPO, FU YUAN YU F30, FU YUAN YU 8697, FU YUAN YU 8642, FU YUAN YU 8640, FU YUAN YU 8637, FU YUAN YU 8696, FU YUAN YU 8662, FU YUAN YU 008, FU YUAN YU 8635, FU YUAN YU 7900, FU YUAN YU 8660, FU YUAN YU 8649, FU YUAN YU 8643, FU YUAN YU 8636, FU YUAN YU 7901]","https://home.treasury.gov/news/press-releases/jy1154",TRUE,FALSE
"412549367",NA,"FUYUANYU  8639","BZ5VH","CHN","fishing","fishing",2026-04-13 11:06:53,"CHN","CHN-2289",4,17.5,0,7,15,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0fa812511-131a-c5e2-fc07-02ec71b41e54?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Both","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","","https://home.treasury.gov/news/press-releases/jy1154",TRUE,FALSE
"412549368",NA,"FUYUANYU  8640","BZ6VH","CHN","fishing","fishing",2026-04-13 11:12:38,"CHN","CHN-2289",4,17.5,0,7,15,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/36dc0d122-27d5-9365-db3f-a550776d8e2d?&start=2026-03-01&end=2026-04-30"")",9934527,"FUYUANYU  8640","China","FISHING","fishing","SQUID_JIGGER",67,"https://app.skylight.earth/vesseldetails/412549368?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",1,1,0,0,2,0,0,0,0,0,2,"Inside Phase 1 only","No",1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Both","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","","https://home.treasury.gov/news/press-releases/jy1154",TRUE,FALSE
"412549369","9934539","FUYUANYU 8641","BZ7VX","CHN","fishing","fishing",2026-04-13 10:54:36,"CHN","CHN-2289",4,17.54,0,5,11,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6fc286d8c-ccab-6bf9-da38-b0730ead5b3c?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Both","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","[FU YUAN YU 8698, FU YUAN YU 558, FU YUAN YU 8641, FU YUAN YU 8645, FU YUAN YU 559, FU YUAN YU 8644, FU YUAN YU 005, FU YUAN YU 8647, FU YUAN YU 8653, FU YUAN YU 7866, MIN FUZHOU YU F009, FU YUAN YU YUN 991, FU YUAN YU 557, FU YUAN YU 7888, FU YUAN YU 8639, FU YUAN YU YUN 993, FU YUAN YU 8638, FU YUAN YU 8648, FU YUAN YU 7902, FU YUAN YU 7865, FU YUAN YU 8654, FU YUAN YU 8646, FU YUAN YU 8695, FU YUAN YU F91, FU YUAN YU 8652, FU YUAN YU 7889, FU YUAN YU 8651, FU YUAN YU 8650, FU YUAN YU 8661, HUALCOPO, FU YUAN YU F30, FU YUAN YU 8697, FU YUAN YU 8642, FU YUAN YU 8640, FU YUAN YU 8637, FU YUAN YU 8696, FU YUAN YU 8662, FU YUAN YU 008, FU YUAN YU 8635, FU YUAN YU 7900, FU YUAN YU 8660, FU YUAN YU 8649, FU YUAN YU 8643, FU YUAN YU 8636, FU YUAN YU 7901]","https://home.treasury.gov/news/press-releases/jy1154",TRUE,FALSE
"412549371",NA,"FUYUANYU  8642","BZ8VX","CHN","fishing","fishing",2026-04-15 06:36:39,"CHN","NINGBO",4,15.71,0,8,10,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fd3caead4-4745-dbc4-1130-0370911b8544?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Sister Ship","","","IUU","Multiple vessels in fleet detected by AIS, Oceana, Global Fishing Watch allegedly fishing in Mauritania EEZ without a license","","C4ads internal sources available upon request",TRUE,FALSE
"412549372",NA,"FUYUANYU 8643","BZ1VT","CHN","fishing","fishing",2026-04-15 06:53:27,"CHN","NINGBO",4,15.71,0,6,8,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/170f4723b-b308-ae14-d821-759e7fc132d9?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Both","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","","https://home.treasury.gov/news/press-releases/jy1154",TRUE,FALSE
"412549373",NA,"FUYUANYU 8644","BZ3VX","CHN","fishing","fishing",2026-04-21 09:57:28,"CHN","NINGBO",4,9.58,0,1,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6316db9af-f110-8d4d-b61b-4e43a6971bdd?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Sister Ship","","","IUU","Multiple vessels in fleet detected by AIS, Oceana, Global Fishing Watch allegedly fishing in Mauritania EEZ without a license","","C4ads internal sources available upon request",TRUE,FALSE
"412549374",NA,"FUYUANYU8645","BZW7V","CHN","fishing","fishing",2026-04-15 07:12:08,"CHN","NINGBO",4,15.67,0,8,10,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6b6ffb4c6-6807-c452-0b7e-db9f171e3b61?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Sister Ship","","","IUU","Multiple vessels in fleet detected by AIS, Oceana, Global Fishing Watch allegedly fishing in Mauritania EEZ without a license","","C4ads internal sources available upon request",TRUE,FALSE
"412549375","9934589","FYUANYU 8646","BZ2VZ","CHN","fishing","fishing",2026-04-15 06:58:13,"CHN","NINGBO",4,15.71,0,6,10,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f46f7a258-828a-8f8f-878e-845e99208dd3?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,"","FUZHOU, FUJIAN","CHINA"," ","FUZHOU HONGLONG OCEAN FISHING","CHINA","FUZHOU HONGLONG OCEAN FISHING","FUZHOU HONGLONG OCEAN FISHING"," ","Both","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","Sanctions","US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet","[FU YUAN YU 8698, FU YUAN YU 558, FU YUAN YU 8641, FU YUAN YU 8645, FU YUAN YU 559, FU YUAN YU 8644, FU YUAN YU 005, FU YUAN YU 8647, FU YUAN YU 8653, FU YUAN YU 7866, MIN FUZHOU YU F009, FU YUAN YU YUN 991, FU YUAN YU 557, FU YUAN YU 7888, FU YUAN YU 8639, FU YUAN YU YUN 993, FU YUAN YU 8638, FU YUAN YU 8648, FU YUAN YU 7902, FU YUAN YU 7865, FU YUAN YU 8654, FU YUAN YU 8646, FU YUAN YU 8695, FU YUAN YU F91, FU YUAN YU 8652, FU YUAN YU 7889, FU YUAN YU 8651, FU YUAN YU 8650, FU YUAN YU 8661, HUALCOPO, FU YUAN YU F30, FU YUAN YU 8697, FU YUAN YU 8642, FU YUAN YU 8640, FU YUAN YU 8637, FU YUAN YU 8696, FU YUAN YU 8662, FU YUAN YU 008, FU YUAN YU 8635, FU YUAN YU 7900, FU YUAN YU 8660, FU YUAN YU 8649, FU YUAN YU 8643, FU YUAN YU 8636, FU YUAN YU 7901]","https://home.treasury.gov/news/press-releases/jy1154",TRUE,FALSE
"412549487","8573106","FU YUAN YU 8281","BZW1Z","CHN","fishing","fishing",2026-04-10 07:35:28,"CHN","SHIDAO",4,20.67,0,13,15,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ab44b2173-3e08-51c7-30a6-5c80b493e68b?&start=2026-03-01&end=2026-04-30"")",8573106,"FU YUAN YU 8281","China","FISHING","fishing","SQUID_JIGGER",58,"https://app.skylight.earth/vesseldetails/412549487?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,3,0,0,3,0,0,0,0,0,3,"Inside Phase 1 only","No",1094,57.86,2020,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549488","8573118","FU YUAN YU 8282","BZW2Z","CHN","fishing","fishing",2026-04-10 07:30:16,"CHN","SHIDAO",4,20.67,0,9,14,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1ab4dabcf-fd7e-f79d-10d0-8aa19023ca7a?&start=2026-03-01&end=2026-04-30"")",8573118,"FU YUAN YU 8282","China","FISHING","fishing","SQUID_JIGGER",58,"https://app.skylight.earth/vesseldetails/412549488?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,7,0,0,7,0,0,0,0,0,7,"Inside Phase 1 only","No",1094,57.86,2020,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549489","8573120","FUYUANYU8283","BZW3Z","CHN","fishing","fishing",2026-04-10 07:40:23,"CHN","SHIDAO",4,20.67,0,12,17,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fafef5664-44b7-e789-5a28-82b1434f965a?&start=2026-03-01&end=2026-04-30"")",8573120,"FUYUANYU8283","China","FISHING","fishing","SQUID_JIGGER",58,"https://app.skylight.earth/vesseldetails/412549489?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,6,0,0,6,0,0,0,0,0,6,"Inside Phase 1 only","No",1094,57.86,2020,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549491","8573132","FU YUAN YU 8285","BZW5Z","CHN","fishing","fishing",2026-04-12 07:36:50,"KOR","BUSAN",4,18.67,0,10,14,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a55283248-86c3-36a8-0318-47c65a29aef0?&start=2026-03-01&end=2026-04-30"")",8573132,"FU YUAN YU 8285","China","FISHING","fishing","SQUID_JIGGER",58,"https://app.skylight.earth/vesseldetails/412549491?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,3,0,0,3,0,0,0,0,0,3,"Inside Phase 1 only","No",1094,57.86,2020,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
