DFO_VOI,ssvid,imo,poor_id,vessel_id,shipname,callsign,vessel_flag_best,vessel_class_best,geartype_best,trip_id,trip_start,start_port_iso3,start_port_label,trip_start_confidence,trip_duration_days,num_encounters,num_loitering,num_fishing
false,412440241,,false,a6dd4ba1e-e0a6-c2b2-3f3e-4ac33e9a2a45,FUYUANYU658,658,CHN,fishing,fishing,412440241-a6dd4ba1e-e0a6-c2b2-3f3e-4ac33e9a2a45-018e2633e130,2024-03-10 02:31:58.000000 UTC,CHN,QUANZHOU,3,88.88,0,0,0
false,412440242,,false,0a5bd1744-4f5f-7bd7-341f-c1e31b09ea56,FU YUAN YU 659,659,CHN,fishing,fishing,412440242-0a5bd1744-4f5f-7bd7-341f-c1e31b09ea56-0186a16c78b0,2023-03-02 08:24:46.000000 UTC,CHN,QUANZHOU,3,462.63,0,0,0
false,412440242,,false,5fdb48d70-098e-1453-a586-e71d0e355ab4,FUYUANYU659,BVKR8,CHN,fishing,fishing,412440242-5fdb48d70-098e-1453-a586-e71d0e355ab4-018e7fdcab40,2024-03-27 12:22:32.000000 UTC,KOR,BUSAN,4,71.46,2,122,120
false,412440242,,false,5d66b6dd1-1ec2-f846-af06-e4fd239be939,FU YUAN YU 659,,CHN,fishing,fishing,412440242-5d66b6dd1-1ec2-f846-af06-e4fd239be939-018699c3b790,2023-02-28 20:43:06.000000 UTC,CHN,QUANZHOU,3,464.13,0,0,0
false,412440243,,false,475351415-52b9-41e4-6ef5-2c086ba727b9,FU YUAN YU601,BZU9E,CHN,fishing,fishing,412440243-475351415-52b9-41e4-6ef5-2c086ba727b9-018ef98f35c0,2024-04-20 03:31:36.000000 UTC,KOR,BUSAN,4,47.83,0,97,87
false,412440243,,false,cbcfbadd1-1eb9-cbc8-b6c2-0301a52874f5,FU YUAN YU601,,CHN,fishing,fishing,412440243-cbcfbadd1-1eb9-cbc8-b6c2-0301a52874f5-018792fcba28,2023-04-18 06:10:49.000000 UTC,CHN,TAIZHOU,3,415.71,0,0,0
false,412440244,,false,66bf0e2c2-2e2a-9739-c14b-bcae5af3be4e,FUYUANYU602,BZU1F,CHN,fishing,fishing,412440244-66bf0e2c2-2e2a-9739-c14b-bcae5af3be4e-018f0f2787c0,2024-04-24 08:10:00.000000 UTC,KOR,BUSAN,4,43.63,0,91,85
false,412440244,,false,0b87378d7-7612-bbb4-818b-2e57b9700d68,FUYUANYU602,,CHN,fishing,fishing,412440244-0b87378d7-7612-bbb4-818b-2e57b9700d68-018712590688,2023-03-24 06:40:37.000000 UTC,CHN,TAIZHOU,3,440.71,0,0,0
false,412440245,,false,2be81bbb9-9450-371f-3b17-99a4b3e55b2f,FU YUAN YU 603,BZU2F,CHN,fishing,fishing,412440245-2be81bbb9-9450-371f-3b17-99a4b3e55b2f-0190222a7c00,2024-06-16 17:48:48.000000 UTC,KOR,BUSAN,3,-9.71,0,0,0
false,412440245,,false,83fe86542-2903-bc9b-3616-1128e2a859f9,,BZU2F,CHN,fishing,fishing,412440245-83fe86542-2903-bc9b-3616-1128e2a859f9-018e17af3c40,2024-03-07 06:52:24.000000 UTC,CHN,TAIZHOU,3,91.71,0,0,0
false,412440246,,false,be8fb25b1-18ce-42a4-e6e3-3677b99109ce,FU YUAN YU 605,BZU3F,CHN,fishing,fishing,412440246-be8fb25b1-18ce-42a4-e6e3-3677b99109ce-018ef03234f0,2024-04-18 07:53:26.000000 UTC,KOR,BUSAN,4,49.67,0,53,12
false,412440246,,false,f84dfd1a4-46f8-d939-7f0b-1acd5acd9fc1,,BZU3F,CHN,fishing,fishing,412440246-f84dfd1a4-46f8-d939-7f0b-1acd5acd9fc1-0187b3d8d240,2023-04-24 15:19:04.000000 UTC,CHN,TAIZHOU,4,409.33,0,0,0
false,412440247,,false,6c0bc52ba-a0b7-097e-3404-ae8c4d5c6e65,FUYUANYU606,BZU4F,CHN,fishing,fishing,412440247-6c0bc52ba-a0b7-097e-3404-ae8c4d5c6e65-018efa4cffb0,2024-04-20 06:58:54.000000 UTC,KOR,BUSAN,4,47.71,0,87,67
false,412440247,,false,d4a5efa1f-f309-b316-cc8d-b0143bbebc43,,BZU4F,CHN,fishing,fishing,412440247-d4a5efa1f-f309-b316-cc8d-b0143bbebc43-0187a7629af0,2023-04-22 05:14:30.000000 UTC,CHN,TAIZHOU,3,411.75,0,0,0
false,412440247,,false,8504a2cb2-2420-4060-d4ac-a7882a355b70,FU YUAN YU 606,,CHN,fishing,fishing,412440247-8504a2cb2-2420-4060-d4ac-a7882a355b70-018edcc127f0,2024-04-14 13:17:10.000000 UTC,CHN,TAIZHOU,3,53.42,0,0,0
false,412440248,,false,f381b6711-101e-62f1-4e64-9ee64f198376,,BZU5F,CHN,fishing,fishing,412440248-f381b6711-101e-62f1-4e64-9ee64f198376-018718072088,2023-03-25 09:08:53.000000 UTC,CHN,TAIZHOU,3,439.58,0,0,0
false,412440248,,false,9cc54831d-df4e-ed0f-1e6c-2d8780fd8d8d,FU YUAN YU 607,BZU5F,CHN,fishing,fishing,412440248-9cc54831d-df4e-ed0f-1e6c-2d8780fd8d8d-018f10c95c98,2024-04-24 15:46:23.000000 UTC,KOR,BUSAN,4,43.33,0,78,79
false,412440249,,false,bcc78e717-7a8a-6ef6-7fc0-60bfeb354117,FU YUAN YU 608,BZU6F,CHN,fishing,fishing,412440249-bcc78e717-7a8a-6ef6-7fc0-60bfeb354117-018eef9d9de0,2024-04-18 05:11:08.000000 UTC,KOR,BUSAN,4,49.75,0,76,36
false,412440251,,false,25e7e8e70-0863-6af1-8498-664429b65a01,FU YUAN YU609,BZU7F,CHN,fishing,fishing,412440251-25e7e8e70-0863-6af1-8498-664429b65a01-018f100adb10,2024-04-24 12:18:18.000000 UTC,KOR,BUSAN,4,43.46,0,73,56
false,412440251,,false,893295576-692d-d526-125f-03329a393d7f,FU YUAN YU609,,CHN,fishing,fishing,412440251-893295576-692d-d526-125f-03329a393d7f-018e3206b078,2024-03-12 09:38:03.000000 UTC,CHN,TAIZHOU,3,86.58,0,0,0
false,412440252,,false,0084b8ad0-0f9f-8ea8-8468-10ed30674cd6,FU YUAN YU LENG 15,,CHN,carrier,carrier,412440252-0084b8ad0-0f9f-8ea8-8468-10ed30674cd6-018e60fda378,2024-03-21 12:30:19.000000 UTC,CHN,SONGMEN,3,77.46,0,0,0
false,412440252,,false,38a823021-1c59-894f-6eda-98423873b493,FUYUANYULENG15,BZU3K,CHN,carrier,carrier,412440252-38a823021-1c59-894f-6eda-98423873b493-018f70941cd0,2024-05-13 06:11:46.000000 UTC,KOR,BUSAN,4,24.71,0,23,30
false,412440254,,false,1d85a4d52-279f-e1a7-0624-335247affe76,FUYUANYULENG19,BZU5K,CHN,carrier,carrier,412440254-1d85a4d52-279f-e1a7-0624-335247affe76-019020bdd470,2024-06-16 11:10:30.000000 UTC,CHN,TAIZHOU,3,-9.46,0,0,0
false,412440254,,false,f5ea29fb8-8a06-3d7b-f357-8e767b908f54,FU YUAN YU LENG 19,,CHN,carrier,carrier,412440254-f5ea29fb8-8a06-3d7b-f357-8e767b908f54-018eeb24eed0,2024-04-17 08:20:50.000000 UTC,CHN,TAIZHOU,3,50.63,0,0,0
false,412440423,,false,c132a4c03-3774-2fd4-bfcf-c023905833b7,FU YUAN YU 079,,CHN,fishing,fishing,412440423-c132a4c03-3774-2fd4-bfcf-c023905833b7-0188d7767a30,2023-06-20 06:20:46.000000 UTC,CHN,QUANZHOU,3,352.71,0,0,0
false,412440423,,false,dfbca3368-8926-3a4d-a28c-77d49a7c00f8,FUYUANYU079,BZU7V,CHN,fishing,fishing,412440423-dfbca3368-8926-3a4d-a28c-77d49a7c00f8-018e31627580,2024-03-12 06:38:40.000000 UTC,CHN,QUANZHOU,4,86.71,1,67,47
false,412440424,,false,92046dd2e-e1ea-0a9b-ccc5-12de25972fc2,FUYUANYU083,BZU8V,CHN,fishing,inconclusive,412440424-92046dd2e-e1ea-0a9b-ccc5-12de25972fc2-018f148602f0,2024-04-25 09:11:18.000000 UTC,KOR,BUSAN,4,42.58,0,3,1
false,412440424,,false,ca09ca717-7d3e-09f8-7b58-b2a7948264ec,FU YUAN YU 083,083,CHN,fishing,inconclusive,412440424-ca09ca717-7d3e-09f8-7b58-b2a7948264ec-018c2e5278b0,2023-12-03 06:16:46.000000 UTC,KOR,BUSAN,4,186.71,0,0,1
false,412440477,,false,b01e010be-ed85-a414-3147-592544988e3d,FU YUAN YU 080,BZUN6,CHN,fishing,fishing,412440477-b01e010be-ed85-a414-3147-592544988e3d-018f2e182f40,2024-04-30 08:21:28.000000 UTC,KOR,BUSAN,4,37.63,2,69,50
false,412440477,,false,615e8c77d-d20c-5435-a0f2-e0868e7f5735,FU YUAN YU 080,,CHN,fishing,fishing,412440477-615e8c77d-d20c-5435-a0f2-e0868e7f5735-018628889c58,2023-02-06 21:01:27.000000 UTC,CHN,ZHANGZHOU,3,486.08,0,0,0
false,412440478,,false,087d7a1c4-484c-8bbd-b3d3-8e3262a76ead,FUYUANYU081,BZUN7,CHN,fishing,fishing,412440478-087d7a1c4-484c-8bbd-b3d3-8e3262a76ead-018f13893430,2024-04-25 04:35:10.000000 UTC,KOR,BUSAN,4,42.79,1,39,18
false,412440478,,false,9e31b2e42-256b-209e-f42f-78ab22eb4ee4,,BZUN7,CHN,fishing,fishing,412440478-9e31b2e42-256b-209e-f42f-78ab22eb4ee4-018e990b4748,2024-04-01 09:43:57.000000 UTC,CHN,QUANZHOU,3,66.58,0,0,0
false,412440478,,false,bb0e843dd-d755-376c-bb0b-f66a245aa20a,FUYUANYU081,BZUN8,CHN,fishing,fishing,412440478-bb0e843dd-d755-376c-bb0b-f66a245aa20a-018f31274bd0,2024-04-30 22:36:50.000000 UTC,CHN,QUANZHOU,4,37.04,0,1,0
false,412440478,,false,9edb91c90-0f06-1677-b922-2e68163f8bc9,FUYUANYU081,,CHN,fishing,fishing,412440478-9edb91c90-0f06-1677-b922-2e68163f8bc9-018f555dae90,2024-05-07 23:22:34.000000 UTC,CHN,QUANZHOU,3,30.0,0,2,0
false,412440479,,false,beccb8ede-e39d-5a14-67fb-c9aa9b7e4135,,BZUN8,CHN,fishing,fishing,412440479-beccb8ede-e39d-5a14-67fb-c9aa9b7e4135-0186a2a5f2b0,2023-03-02 14:07:10.000000 UTC,CHN,QUANZHOU,3,462.38,0,0,0
false,412440479,,false,ca2fc47ff-f386-c7f3-68ca-b2a26fc33e6e,FU YUAN YU 082,BZUN8,CHN,fishing,fishing,412440479-ca2fc47ff-f386-c7f3-68ca-b2a26fc33e6e-018e8395bf88,2024-03-28 05:43:33.000000 UTC,CHN,QUANZHOU,4,70.75,0,66,37
false,412440481,,false,0a4c3ac91-18cc-9902-8049-0af685d14871,FU YUAN YU 085,,CHN,fishing,fishing,412440481-0a4c3ac91-18cc-9902-8049-0af685d14871-0186f4181f38,2023-03-18 09:41:07.000000 UTC,CHN,ZHANGZHOU,3,446.58,0,0,0
false,412440481,,false,3a4f3f19a-ac08-9f7d-b36a-9a87f909d311,FUYUANYU085,BZUN9,CHN,fishing,fishing,412440481-3a4f3f19a-ac08-9f7d-b36a-9a87f909d311-018f158e1098,2024-04-25 13:59:43.000000 UTC,KOR,BUSAN,4,42.42,1,76,65
false,412440482,,false,aff2c5c6e-eba7-e2ce-24a0-74487a26a9d5,,BVGL8,CHN,fishing,fishing,412440482-aff2c5c6e-eba7-e2ce-24a0-74487a26a9d5-018e57dae8a0,2024-03-19 17:55:48.000000 UTC,CHN,QUANZHOU,3,79.25,0,0,0
false,412440482,,false,3718073ed-d5d7-9660-e120-d41587dc64a4,FUYUANYU660,00660,CHN,fishing,fishing,412440482-3718073ed-d5d7-9660-e120-d41587dc64a4-018de0332628,2024-02-25 12:17:45.000000 UTC,CHN,QUANZHOU,3,102.46,0,0,0
false,412440482,,false,47f692d02-20bb-3607-4104-99f666388b5c,FUYUANYU660,BVGL8,CHN,fishing,fishing,412440482-47f692d02-20bb-3607-4104-99f666388b5c-018e8108c378,2024-03-27 17:50:19.000000 UTC,KOR,BUSAN,4,71.25,3,122,104
false,412440483,,false,2af949e0c-c0f3-69f4-7774-39aba8f94788,FUYUANYU661,BVJI8,CHN,fishing,fishing,412440483-2af949e0c-c0f3-69f4-7774-39aba8f94788-018e7e87d940,2024-03-27 06:10:16.000000 UTC,KOR,BUSAN,4,71.71,2,132,102
false,412440483,,false,636fdb269-9ad3-b601-c40a-386e1429b66f,FU YUAN YU 661,88661,CHN,fishing,fishing,412440483-636fdb269-9ad3-b601-c40a-386e1429b66f-0186cb3687d0,2023-03-10 11:09:54.000000 UTC,CHN,QUANZHOU,3,454.5,0,0,0
false,412440484,,false,0a51c1af7-7fcf-a948-6f31-95cc874c1bde,FUYUANYU662,BVJJ8,CHN,fishing,fishing,412440484-0a51c1af7-7fcf-a948-6f31-95cc874c1bde-018e81dc2c90,2024-03-27 21:41:14.000000 UTC,KOR,BUSAN,4,71.08,3,151,154
false,412440486,,false,df47505c6-6e70-37da-1a42-1b8fa8844fb2,FUYUANYU664,BVJL8,CHN,fishing,fishing,412440486-df47505c6-6e70-37da-1a42-1b8fa8844fb2-018e7f80df40,2024-03-27 10:42:16.000000 UTC,KOR,BUSAN,4,71.54,2,119,111
false,412440486,,false,db6f3b150-06f9-68c4-ce60-e95c76ae5040,FUYUANYU664,88564,CHN,fishing,fishing,412440486-db6f3b150-06f9-68c4-ce60-e95c76ae5040-018cba1f6d58,2023-12-30 09:47:51.000000 UTC,CHN,XIAMEN,4,159.58,0,0,0
false,412440513,,false,36e3118a7-71aa-750a-1d32-14a38917f148,FU YUAN YU 199,8776801,CHN,fishing,squid_jigger,412440513-36e3118a7-71aa-750a-1d32-14a38917f148-018fbd64b588,2024-05-28 04:10:45.000000 UTC,KOR,BUSAN,4,9.79,0,6,1
false,412440654,9861108,false,526fbae3f-ffd1-0973-1c4c-7b1ee38703b8,FUYUANYU196,BZU7S,CHN,fishing,squid_jigger,412440654-526fbae3f-ffd1-0973-1c4c-7b1ee38703b8-018fbd684798,2024-05-28 04:14:39.000000 UTC,KOR,BUSAN,4,9.79,0,10,7
false,412440655,9861108,false,e376be2c0-0e31-bcc9-7e1f-201380e9c8a5,FU YUAN YU 197,BZU7S,CHN,fishing,squid_jigger,412440655-e376be2c0-0e31-bcc9-7e1f-201380e9c8a5-018fc170f6c8,2024-05-28 23:02:37.000000 UTC,KOR,BUSAN,4,9.0,0,7,6
false,412440655,,false,1466972fd-d582-89b3-de74-88920196cd91,FUYUANYU197,,CHN,fishing,squid_jigger,412440655-1466972fd-d582-89b3-de74-88920196cd91-018f67dc50f8,2024-05-11 13:34:03.000000 UTC,CHN,FUZHOU,3,26.42,0,0,0
false,412440679,,false,cd57af2e6-6f5e-455b-3da5-dd6810ace7d1,FU YUAN YU 8672,BZUY2,CHN,fishing,fishing,412440679-cd57af2e6-6f5e-455b-3da5-dd6810ace7d1-018f49cbb8d8,2024-05-05 17:27:19.000000 UTC,CHN,TAIZHOU,4,32.25,1,50,31
false,412440681,,false,8d610601f-feb3-11d6-46f6-348dc10f20f7,FUYUANYU8673,BZUY3,CHN,fishing,fishing,412440681-8d610601f-feb3-11d6-46f6-348dc10f20f7-018ea6bf3a70,2024-04-04 01:35:34.000000 UTC,CHN,TAIZHOU,3,63.92,0,0,0
false,412440681,,false,4d3b860b5-51f1-ef48-f164-34f3e5fbde98,FUYUANYU8673,BZUY3,CHN,fishing,fishing,412440681-4d3b860b5-51f1-ef48-f164-34f3e5fbde98-018ef0b5fb50,2024-04-18 10:17:22.000000 UTC,CHN,TAIZHOU,4,49.54,1,87,62
false,412440682,,false,d79528971-1960-33b0-305a-f28c5a06a449,,BZUY4,CHN,fishing,fishing,412440682-d79528971-1960-33b0-305a-f28c5a06a449-018e5a77bf48,2024-03-20 06:06:21.000000 UTC,CHN,TAIZHOU,3,78.71,0,0,0
false,412440682,,false,18e4b68e7-797b-6278-fdc0-8a841478761e,FU YUAN YU 8674,BZUY4,CHN,fishing,fishing,412440682-18e4b68e7-797b-6278-fdc0-8a841478761e-018ee159da50,2024-04-15 10:42:26.000000 UTC,CHN,TAIZHOU,4,52.54,2,79,54
false,412440683,,false,0e8fdcd9b-bd35-dfcc-b4cc-091274ceb953,FU YUAN YU 8675,,CHN,fishing,fishing,412440683-0e8fdcd9b-bd35-dfcc-b4cc-091274ceb953-018ec63c10a8,2024-04-10 04:20:09.000000 UTC,CHN,TAIZHOU,3,57.79,0,0,0
false,412440683,,false,359b993b2-24b2-4f19-a966-c8c315ab8ba7,FU YUAN YU 8675,BZUY5,CHN,fishing,fishing,412440683-359b993b2-24b2-4f19-a966-c8c315ab8ba7-018ef088b578,2024-04-18 09:27:55.000000 UTC,CHN,TAIZHOU,4,49.58,1,107,76
false,412440684,,false,6970aaf64-4a7f-b1db-b7e9-e86881e15ca5,FU YUAN YU 8676,BZUY6,CHN,fishing,fishing,412440684-6970aaf64-4a7f-b1db-b7e9-e86881e15ca5-018ee12c9090,2024-04-15 09:52:58.000000 UTC,CHN,TAIZHOU,4,52.58,0,82,77
false,412440685,,false,bddbe9d11-1443-3444-84fb-ba4fcbc12a26,FU YUAN YU 8677,,CHN,fishing,fishing,412440685-bddbe9d11-1443-3444-84fb-ba4fcbc12a26-0187741d77c8,2023-04-12 06:18:21.000000 UTC,CHN,TAIZHOU,3,421.71,0,0,0
false,412440685,,false,8a488af23-3445-c221-036c-f6e11818efc8,FU YUAN YU 8677,BZUY7,CHN,fishing,fishing,412440685-8a488af23-3445-c221-036c-f6e11818efc8-018ee1737118,2024-04-15 11:10:23.000000 UTC,CHN,TAIZHOU,4,52.5,1,92,76
false,412440686,,false,550d1a2ba-aa0d-e6fd-89a9-52c2b1f8c240,FU YUAN YU 8678,BZUY8,CHN,fishing,fishing,412440686-550d1a2ba-aa0d-e6fd-89a9-52c2b1f8c240-018797938440,2023-04-19 03:34:00.000000 UTC,CHN,TAIZHOU,4,414.83,1,47,12
false,412440686,,false,954588171-1158-0702-d267-103aedfc38a6,FU YUAN YU 8678,BZVL8,CHN,fishing,fishing,412440686-954588171-1158-0702-d267-103aedfc38a6-018ee17401a0,2024-04-15 11:11:00.000000 UTC,CHN,TAIZHOU,4,52.5,0,40,9
true,412440697,,false,959b1d382-2363-06eb-df28-0111e97c99f8,FU YUAN YU8661,BZUW7,CHN,fishing,fishing,412440697-959b1d382-2363-06eb-df28-0111e97c99f8-018f04b80580,2024-04-22 07:32:00.000000 UTC,CHN,TAIZHOU,4,45.67,1,25,4
true,412440698,,false,23121ef26-6b21-5fbf-01d5-7c981bbb6af3,FU YUAN YU 8662,,CHN,fishing,fishing,412440698-23121ef26-6b21-5fbf-01d5-7c981bbb6af3-018dc0fc2ac0,2024-02-19 10:49:28.000000 UTC,CHN,SONGMEN,3,108.54,0,0,0
true,412440698,,false,c6b60e7a5-5680-85e8-24b8-a1d7cbc84bc1,FU YUAN YU 8662,BZUW8,CHN,fishing,fishing,412440698-c6b60e7a5-5680-85e8-24b8-a1d7cbc84bc1-018ef219ec68,2024-04-18 16:46:09.000000 UTC,CHN,TAIZHOU,4,49.29,3,85,61
false,412440807,9931006,false,fed0a376d-d79c-fdff-dacb-fc44204f578a,FU YUAN YU 7007,BZU1D,CHN,fishing,fishing,412440807-fed0a376d-d79c-fdff-dacb-fc44204f578a-018ee53606f8,2024-04-16 04:41:47.000000 UTC,KOR,BUSAN,4,51.79,1,104,107
false,412440807,,false,71a74961b-be00-3d93-2f65-3c0e7766c2b8,FU YUAN YU 7007,BZU1D,CHN,fishing,fishing,412440807-71a74961b-be00-3d93-2f65-3c0e7766c2b8-018de7de2580,2024-02-27 00:01:52.000000 UTC,CHN,FUZHOU,3,100.96,0,0,0
false,412549038,,false,b7c36239b-b113-ec04-272e-32d544528ced,LURONGYUANYUYUN999,BZVE3,CHN,carrier,carrier,412549038-b7c36239b-b113-ec04-272e-32d544528ced-018f9e9e61f8,2024-05-22 04:45:31.000000 UTC,CHN,SHIDAO,4,15.79,7,18,0
false,412549088,,false,671f14320-0618-dcc7-7a2a-7db0bb6df40c,ZHAN HAI 004,BZWD8,CHN,fishing,squid_jigger,412549088-671f14320-0618-dcc7-7a2a-7db0bb6df40c-0187a2aaeee0,2023-04-21 07:15:24.000000 UTC,CHN,ZHOUSHAN,3,412.67,0,0,0
false,412549088,9904168,false,2e04319f3-312a-46e9-5029-1f9f92b7f2bd,ZHAN HAI 004,BZWD8,CHN,fishing,squid_jigger,412549088-2e04319f3-312a-46e9-5029-1f9f92b7f2bd-018fb9695880,2024-05-27 09:37:20.000000 UTC,KOR,BUSAN,4,10.58,1,10,5
false,412549133,,false,71e26b0f7-7c79-c2ba-7708-9f7ce6358652,LURONGYUANYU301,BZZU4,CHN,fishing,fishing,412549133-71e26b0f7-7c79-c2ba-7708-9f7ce6358652-018e8f56c038,2024-03-30 12:30:11.000000 UTC,KOR,BUSAN,4,68.46,1,136,122
false,412549134,,false,3af16b887-7691-579a-1ff0-6de31816c9cb,LURONGYUANYU302,BBZU5,CHN,fishing,fishing,412549134-3af16b887-7691-579a-1ff0-6de31816c9cb-018e8fc0b538,2024-03-30 14:25:55.000000 UTC,KOR,BUSAN,4,68.38,0,9,0
false,412549134,,false,90fceb3be-ed25-72f4-4c0c-58f4441d1a39,LURONGYUANYU302,,CHN,fishing,fishing,412549134-90fceb3be-ed25-72f4-4c0c-58f4441d1a39-0187048477b8,2023-03-21 14:13:23.000000 UTC,CHN,SHIDAO,3,443.38,0,0,0
false,412549135,,false,733973421-17ee-8d5c-92b4-036314d53725,LU RONG YUAN YU 303,BZZU6,CHN,fishing,fishing,412549135-733973421-17ee-8d5c-92b4-036314d53725-018e92d26dc0,2024-03-31 04:44:08.000000 UTC,KOR,BUSAN,4,67.79,2,136,142
false,412549137,,false,9f211efda-a774-f306-4d49-72e3e484f905,LURONGYUANYU306,,CHN,fishing,fishing,412549137-9f211efda-a774-f306-4d49-72e3e484f905-018610d7c6b0,2023-02-02 06:37:02.000000 UTC,CHN,SHIDAO,3,490.71,0,0,0
false,412549137,,false,8a91a894c-c97e-d8b2-6845-fd34e48dc13f,LURONGYUANYU306,BZZU8,CHN,fishing,fishing,412549137-8a91a894c-c97e-d8b2-6845-fd34e48dc13f-018e917840a8,2024-03-30 22:26:01.000000 UTC,KOR,BUSAN,4,68.04,1,120,99
false,412549138,,false,78c85d12e-e26c-d7c5-da14-04e3582b0804,LURONGYUANYU313,BZZU9,CHN,fishing,fishing,412549138-78c85d12e-e26c-d7c5-da14-04e3582b0804-018730d62fa0,2023-03-30 04:45:56.000000 UTC,CHN,SHIDAO,4,434.79,19,550,500
false,412549138,,false,dff5d89c6-69c6-ec5b-a00f-9ef2d60c6a98,LURONGYUANYU313,,CHN,fishing,fishing,412549138-dff5d89c6-69c6-ec5b-a00f-9ef2d60c6a98-018e64bc60f8,2024-03-22 05:57:31.000000 UTC,CHN,SHIDAO,3,76.75,0,0,0
true,412549267,,true,50e24e4ef-fc3d-f4d5-e694-43d350965753,,,CHN,fishing,fishing,412549267-50e24e4ef-fc3d-f4d5-e694-43d350965753-018dd9cecbe8,2024-02-24 06:30:25.000000 UTC,CHN,TAIZHOU,3,103.71,0,0,0
true,412549267,,false,782089adb-bba2-42c3-8377-b2a4794aa3df,XIN HAI 1258,BZW7S,CHN,fishing,fishing,412549267-782089adb-bba2-42c3-8377-b2a4794aa3df-018ed1833dd8,2024-04-12 08:53:43.000000 UTC,CHN,CHN-2289,4,55.63,3,98,91
false,412549292,,false,182141068-8cb2-4514-ffe2-2b4edc733c86,LU PENG YUAN YU 098,BZU6Z,CHN,fishing,squid_jigger,412549292-182141068-8cb2-4514-ffe2-2b4edc733c86-018fb2860a40,2024-05-26 01:31:20.000000 UTC,KOR,BUSAN,4,11.92,0,11,8
false,412549355,,false,613e56755-5cbc-fc93-7b30-4315d2690d0f,FU YUAN YU 8729,BZW7N,CHN,fishing,fishing,412549355-613e56755-5cbc-fc93-7b30-4315d2690d0f-018cdeaf8cc0,2024-01-06 12:11:36.000000 UTC,CHN,TAIZHOU,3,152.46,0,0,0
false,412549355,9930545,false,d812ef11e-ec04-257e-e222-e463b42a7f0d,FU YUAN YU 8729,BZW7N,CHN,fishing,fishing,412549355-d812ef11e-ec04-257e-e222-e463b42a7f0d-018ebc35fab0,2024-04-08 05:37:18.000000 UTC,CHN,CHN-2217,3,59.75,3,97,88
false,412549356,9930583,false,c41a9b65a-a322-f1f8-c78d-1dd5eb6c37ab,FU YUAN YU 8730,BZW8N,CHN,fishing,fishing,412549356-c41a9b65a-a322-f1f8-c78d-1dd5eb6c37ab-018f09b90ae8,2024-04-23 06:51:13.000000 UTC,CHN,TAIZHOU,4,44.71,2,95,96
false,412549356,,false,b603ef9e3-397a-ca74-93e4-710b7b82b519,FU YUAN YU 8730,BZW8N,CHN,fishing,fishing,412549356-b603ef9e3-397a-ca74-93e4-710b7b82b519-018ed163a400,2024-04-12 08:19:12.000000 UTC,CHN,TAIZHOU,4,55.63,0,3,2
false,412549357,,false,0b731771f-f7d8-bdc7-473e-485ad60320d8,FUYUANYU8731,,CHN,fishing,fishing,412549357-0b731771f-f7d8-bdc7-473e-485ad60320d8-018eb3079390,2024-04-06 10:50:02.000000 UTC,CHN,TAIZHOU,3,61.54,0,0,0
false,412549357,9930557,false,7f07e7a57-7de5-4c9f-6876-b6a56b09f918,FUYUANYU8731,BZW9N,CHN,fishing,fishing,412549357-7f07e7a57-7de5-4c9f-6876-b6a56b09f918-018798b49440,2023-04-19 08:49:44.000000 UTC,CHN,NINGBO,4,414.63,4,371,222
false,412549358,9930571,false,4f761ab51-1f52-4686-1799-6a13c0109277,FU YUAN YU 8732,BZW1O,CHN,fishing,fishing,412549358-4f761ab51-1f52-4686-1799-6a13c0109277-018f1bb57178,2024-04-26 18:40:27.000000 UTC,CHN,TAIZHOU,4,41.21,1,88,74
false,412549358,9930571,false,e886adf20-03c3-92de-8a10-0469a028ca3e,FUYUANYU8732,BZW1O,CHN,fishing,fishing,412549358-e886adf20-03c3-92de-8a10-0469a028ca3e-018ed1256280,2024-04-12 07:11:12.000000 UTC,CHN,TAIZHOU,4,55.67,0,9,7
false,412549359,,false,0325c77ee-e56e-c36e-0cb7-5295ee63f805,FUYUANYU 8733,BZW20,CHN,fishing,fishing,412549359-0325c77ee-e56e-c36e-0cb7-5295ee63f805-018e694b3bd0,2024-03-23 03:12:02.000000 UTC,CHN,SONGMEN,3,75.83,0,0,0
false,412549359,,false,350afe208-8a86-d0e0-533d-42297c715656,FU YUAN YU 8733,BZW2O,CHN,fishing,fishing,412549359-350afe208-8a86-d0e0-533d-42297c715656-018ee12f76c0,2024-04-15 09:56:08.000000 UTC,CHN,TAIZHOU,4,52.58,1,99,78
false,412549359,,false,3a1259711-1e57-490b-8025-757136fcee07,FU YUAN YU 8733,,CHN,fishing,fishing,412549359-3a1259711-1e57-490b-8025-757136fcee07-018cca4ac920,2024-01-02 13:09:08.000000 UTC,CHN,TAIZHOU,3,156.42,0,0,0
true,412549366,9933731,false,d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17,FUYUANYU  8638,BZW6V,CHN,fishing,fishing,412549366-d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17-018ee0a547c0,2024-04-15 07:25:12.000000 UTC,CHN,TAIZHOU,4,52.67,3,102,86
true,412549371,,false,fd3caead4-4745-dbc4-1130-0370911b8544,FUYUANYU  8642,BZ8VX,CHN,fishing,fishing,412549371-fd3caead4-4745-dbc4-1130-0370911b8544-018ef1261a70,2024-04-18 12:19:50.000000 UTC,CHN,TAIZHOU,4,49.46,3,89,80
